Frame number,Ldev_diff,Rdev_diff,avg_motion_diff,keyFrame_diff,pose_0.x_diff,pose_0.y_diff,pose_0.z_diff,pose_1.x_diff,pose_1.y_diff,pose_1.z_diff,pose_10.x_diff,pose_10.y_diff,pose_10.z_diff,pose_11.x_diff,pose_11.y_diff,pose_11.z_diff,pose_12.x_diff,pose_12.y_diff,pose_12.z_diff,pose_13.x_diff,pose_13.y_diff,pose_13.z_diff,pose_14.x_diff,pose_14.y_diff,pose_14.z_diff,pose_15.x_diff,pose_15.y_diff,pose_15.z_diff,pose_16.x_diff,pose_16.y_diff,pose_16.z_diff,pose_17.x_diff,pose_17.y_diff,pose_17.z_diff,pose_18.x_diff,pose_18.y_diff,pose_18.z_diff,pose_19.x_diff,pose_19.y_diff,pose_19.z_diff,pose_2.x_diff,pose_2.y_diff,pose_2.z_diff,pose_20.x_diff,pose_20.y_diff,pose_20.z_diff,pose_21.x_diff,pose_21.y_diff,pose_21.z_diff,pose_22.x_diff,pose_22.y_diff,pose_22.z_diff,pose_23.x_diff,pose_23.y_diff,pose_23.z_diff,pose_24.x_diff,pose_24.y_diff,pose_24.z_diff,pose_25.x_diff,pose_25.y_diff,pose_25.z_diff,pose_26.x_diff,pose_26.y_diff,pose_26.z_diff,pose_27.x_diff,pose_27.y_diff,pose_27.z_diff,pose_28.x_diff,pose_28.y_diff,pose_28.z_diff,pose_29.x_diff,pose_29.y_diff,pose_29.z_diff,pose_3.x_diff,pose_3.y_diff,pose_3.z_diff,pose_30.x_diff,pose_30.y_diff,pose_30.z_diff,pose_31.x_diff,pose_31.y_diff,pose_31.z_diff,pose_32.x_diff,pose_32.y_diff,pose_32.z_diff,pose_4.x_diff,pose_4.y_diff,pose_4.z_diff,pose_5.x_diff,pose_5.y_diff,pose_5.z_diff,pose_6.x_diff,pose_6.y_diff,pose_6.z_diff,pose_7.x_diff,pose_7.y_diff,pose_7.z_diff,pose_8.x_diff,pose_8.y_diff,pose_8.z_diff,pose_9.x_diff,pose_9.y_diff,pose_9.z_diff
718,-0.000843592379223549,-8.644094360376817e-05,-0.06689705620956421,0.0,-7.532215118410956e-05,8.167486190702178e-07,-0.000599445560455325,-6.711974716189228e-05,-1.2799143791208945e-05,-0.0005946092967986927,-6.731572341922565e-05,-1.4118712425237323e-05,-0.0005458095445632916,3.485618591303474e-05,6.140043449404109e-05,0.003114619939804081,5.51019134521491e-05,7.84424018862584e-06,-0.002146278734922409,4.600504302976205e-05,-3.5713092803979496e-05,-0.0030734791202545186,2.783967208863647e-05,5.23034553527868e-05,-0.0008527696609497148,0.00028883380508426537,1.647469139098856e-05,-0.004954698013305614,-0.00012712858390806492,-1.948711585997298e-05,-0.0015451647644042499,6.84834747314289e-05,5.955626487730292e-05,-0.005347795471191352,-0.00011888984298702443,-6.836404609678048e-05,-0.0017999662017822438,0.00012259196090702584,0.00018318707084657992,-0.005277672142028789,-5.498927688596389e-05,-5.553153038018177e-06,-0.0005948562879562469,-0.00013420413589482205,0.00011645449447633682,-0.0017677087249755585,0.00010471973037717852,0.00014046380996701746,-0.004973109764099148,-0.00013121030807494716,0.00011338280296324665,-0.0015811229133605442,-6.096386337284265e-05,7.573501586866094e-06,-5.2811632823942384e-05,-9.42113304136516e-06,5.9932277679419776e-05,3.5506963777541534e-05,-0.00023436247634889273,-0.00896614859008793,-0.001283038718175887,-6.95308704375952e-05,9.866382598877621e-05,0.0005098862823963157,0.00012060643386835324,-0.0006011551666260662,-0.0017000175609588608,0.0002699838142394828,-0.0004915438842774122,0.003540497394561748,0.0001645344123840653,-0.0006370895004272903,-0.001703914518356331,-5.600422668461391e-05,-1.8948926925610454e-06,-0.0005966423177719005,0.0004199674987792612,-0.00043516078948968584,0.00237061446189879,0.00015558462524412064,-0.0005654650878905709,-0.0018275279677391065,4.182153320309023e-05,-0.00048359333038328067,0.0020115704050064076,-7.517296600345613e-05,-7.077705383301547e-05,-0.0005414545965194695,-6.474907302855826e-05,-3.2984912872319194e-05,-0.0005430927047729572,-7.902682876581579e-05,-1.796447181701133e-05,-0.0005428311328888047,-4.349593353270009e-05,2.8290287971494132e-05,-0.0005648547759056072,2.898769378645305e-06,-4.730252456663919e-05,-0.0003643965177535999,-6.900835418699458e-05,2.5411914825440585e-05,-0.0006065623435974055
719,-0.0002473350053289296,-0.00018647966793679423,-0.036341574373245256,0.0,4.5028583526618426e-05,4.122937107087221e-05,-0.0009255889577865495,3.101519012449483e-05,1.9560194015610932e-06,-0.0010632932462692202,8.936737060594169e-06,7.156858158111068e-05,-0.000977370681762707,7.32152824401977e-05,3.552169609072342e-05,0.0003194766750335698,4.307204055786773e-05,2.1929914474472234e-05,-0.0019423293692231187,0.00017650105285649254,-0.00026274850463869903,-0.002821783330917371,-3.8322471618668086e-05,8.761325263978437e-05,-0.002278154323577919,0.0002190458602905343,-0.00025341769027709127,-0.005414855720520029,-0.0003333764324188193,2.3033237457337208e-06,-0.0037517546081542452,0.00012502140045167476,-0.00024108924484250727,-0.005593027141571061,-0.0004411807479858254,-4.986191940309359e-05,-0.003909495582580469,5.190713882441411e-05,-0.00020297933769225507,-0.005412416473388637,5.1284797668471604e-05,1.0142174720756403e-05,-0.0010629794626235978,-0.00042083154296879144,-6.648582839963169e-05,-0.0037083745193482454,3.358858489987959e-05,-0.00021229343223572172,-0.005407690505981444,-0.0005287930755615289,-0.00011027321052553551,-0.0037171287918091878,-2.4263515472466857e-05,0.0001297975959777542,2.3116957807538252e-05,-8.264196395879608e-06,2.02066917419641e-05,-2.988150722980573e-05,-0.00019640319824221208,0.0006043619537352551,0.00046792165293693677,-3.446923255923107e-05,7.682769775385623e-05,0.0007600037617683381,8.767445755009096e-05,-0.0002860047531128007,-0.00020127755069732078,0.000290387908935541,-0.0014578361511230487,0.006697616765975967,0.00017769327926631107,-0.0004201826858520885,-0.00026459501266479224,3.07382278442736e-05,1.3106453895572745e-05,-0.0010615561580658017,0.0004608704299926547,-0.0017351425933838094,0.003122001892089832,-0.00024037057495118752,-6.0289001464930436e-05,-0.0005063477254867582,0.00012610202026364092,-0.0011364254379271355,-0.002485633778572083,3.3879886627175004e-05,-4.832065773011096e-05,-0.000875683707237257,4.24302215575878e-05,-1.5995389938350257e-05,-0.0008759911623001104,1.7498924255399118e-05,-2.517693519582531e-06,-0.0008746029882431006,2.128649902344293e-05,3.0379675865166433e-05,-0.0012784169411659274,1.2268772125234584e-05,-3.7164477348333724e-05,-0.0009095418319225307,6.96533203115024e-07,7.740754222870794e-05,-0.001132870444297801
720,-0.0005230113989283663,-7.601558845058212e-05,0.08628828172874453,0.0,5.342112350459338e-05,-4.285257339475823e-06,-0.0010446483850479193,9.293060302728584e-06,-2.5431057929986567e-05,-0.0010252372093200735,2.399037170408569e-05,6.4626904487608e-05,-0.000984863107681283,6.25919342041037e-05,0.00012531016921996097,-0.0006551112480163712,-1.2122034072858945e-05,8.554449081421556e-05,-0.0016043228981733326,-0.00032815095520022375,-4.304084205625225e-05,-0.0033447746534347456,-6.786073875425513e-05,-1.3926315307610793e-05,-0.00362079624176026,0.000411221485137947,0.0002513146266936994,-0.0058584397888183926,-0.000348069660186745,-0.0001288993091583257,-0.006471008071899487,0.0019392455711364498,0.0005348666152953929,-0.006193566959381114,-0.00036057730102534435,-0.00023237792968749948,-0.0069836668014526815,0.00019692643737789783,0.00016188529777527716,-0.006271096061706505,2.339154815678146e-05,-2.819285106658853e-05,-0.001025378154754647,-0.00028647028350825554,-0.00026559481430055154,-0.006927774467468284,0.00021747127151494627,0.00013453528976442586,-0.006000857662200931,-0.00028149304199220904,-0.00020891500091552162,-0.006565688171386697,-2.3483371734633884e-05,0.0003161057357787822,-0.00010252831673621815,-1.2859941482534776e-05,-6.450262069701562e-05,0.00010293123998642018,-0.0001041844062805719,0.004161078720092748,0.0006870324464321106,0.0001737476940155136,-4.237243652349676e-05,0.0006047379253387442,0.0001234685363769028,-0.0002102859115600264,-0.00021459784793853576,0.00015738042068480507,-0.0007263859176636078,0.003673103254318244,0.00012428773880002186,-0.0003390074157714196,-0.00016851278018950588,1.5970817565880147e-05,-3.9421613693246815e-05,-0.0010242639274597176,0.0003592648239135743,-0.0007941782379150553,0.0015385695495605534,-0.0001592834434509527,5.307579040492172e-06,9.696820447445062e-05,-6.475164031982672e-05,-0.0005925382232665477,-0.0010014463462829637,2.96620368958056e-05,-4.279654598235427e-05,-0.0009722342376708992,2.929067993162615e-05,-1.1465764045703875e-05,-0.0009729890289306709,1.5411735534653914e-05,3.472661972148128e-07,-0.000971500810623166,-6.441818237279406e-06,-4.9667540550218936e-05,-0.0007817441624641402,-1.3102186202984534e-05,-4.583510017394654e-05,-0.0007230158178567897,3.733914184567144e-05,2.136570549010619e-05,-0.0010313550167083685
721,6.065804735895519e-05,0.0003399457937410741,0.07832471887016296,0.0,6.402986526488075e-05,6.580602836608884e-05,-9.085216808318863e-05,4.0756816863996015e-05,4.010642910004525e-05,-5.9818931579580514e-05,6.491374969441743e-06,9.960373878478701e-05,-0.0003247915964126602,5.4812168121309846e-05,6.947076034546917e-05,8.649527215957853e-05,-4.54343414307834e-06,4.2373903274550706e-05,-0.0011693463772773742,6.749967193608875e-05,0.0003043588104247874,0.004241653179168692,-5.9557018280032015e-05,4.3977766036984445e-05,0.00011090736389163247,0.0002558536796569699,0.0003626210765838578,0.0034967383346558023,4.4947166442876885e-05,-6.616077423082789e-06,0.023899000762939493,0.00048047063446043925,0.0002585075302123929,0.0035971025238037413,0.00012042847061155548,-1.6799516677878934e-05,0.017487001266479396,0.00022521828460697613,0.00015259947586060418,0.003346431324005139,5.805585479734532e-05,4.357554626463478e-05,-5.95056352615253e-05,0.00010119062042235338,-0.00010804457473756468,0.01380960531997677,0.00022063431167607117,0.00018574209785460205,0.003468493877410883,0.00012018166732785662,-8.727639198302661e-05,0.029768576335907015,-1.2619174957317902e-05,0.000275205680847157,-7.307515020370248e-05,1.911514282249005e-06,2.555255126956979e-05,4.2647745990755104e-05,5.7866897582581345e-06,0.005174287185669035,0.0012807951033830638,9.694139671323487e-05,-0.0001848244857787229,-0.00112845783615112,0.00025170317459111136,0.0001337791824340684,0.001372586784362806,0.00016597780227656234,-0.0007829393005371887,0.00048121222114561046,0.00030052709579464487,9.914398191313012e-08,0.002210682566642752,4.257114028927145e-05,2.890971279143062e-05,-6.096859073639882e-05,0.00023469524765018512,-0.0009542053222655333,-1.3238515853886135e-05,8.399996566776924e-05,0.00020795124053951675,0.0032045546867132194,0.00015727096939088803,-0.001041026191711536,-0.0007779268093109082,5.59311103820459e-05,-9.308096885679573e-06,-0.00040255091285706923,6.759249877930085e-05,3.884656906122386e-06,-0.00040153114509583476,5.056129837033296e-05,4.105071067822541e-06,-0.0004031439905166634,1.1718048095743505e-05,5.436305999750868e-06,0.000407460804128644,1.2120632171652712e-05,-4.74362697601427e-05,-0.0005914171209096923,2.6173183441113856e-05,8.485742473601787e-05,0.00016138159656525763
722,-0.00019999842515678462,0.0002276473256459105,-0.020092142616271985,0.0,7.354119110103419e-05,4.119526672363705e-05,0.0005614699220657382,0.00011239088439940481,2.4325567245492286e-05,0.0005678282833099235,4.6223762512176414e-05,4.516391754150195e-05,0.00033865792942047723,5.465840530394228e-05,4.839626693725618e-05,0.0011612590208053553,1.9391819000236232e-05,3.4502351760890004e-05,-0.00027295555586814846,0.0002930199813843126,0.0001285171566009491,0.0023654430351257305,0.00023501044273377403,4.10282287597874e-05,0.0005447820281981874,0.00033986220169068826,1.635519599912927e-05,0.0012978157768249732,-0.0001558224678039899,0.00010879335784913513,0.0026051166534424297,0.00039123205566404806,0.0001039307956695601,0.0012944449195861907,-0.00017791514205933723,0.00014447068405148977,0.0021281104660033634,0.0001930350036620787,8.581175422667231e-05,0.0010722268791198974,0.00011168190765376007,3.495810985565395e-05,0.0005695416860580504,-0.00026586152267460417,0.0001936112537384016,0.0019284229278564435,0.00022446758651728516,0.00010940188598634881,0.001147547462463372,-5.6873668670687216e-05,0.00019149091339110136,0.0030481022644042177,-5.8600044250400884e-06,0.0002771617126464676,9.346740632057426e-05,2.558477401715109e-06,-4.23308639526665e-05,-0.00010656317315101832,8.809169769308234e-06,0.004465607986450237,0.004466685024023059,0.00019829384422304086,-0.00026585350036612,-0.00022053105640411352,5.9314411163358116e-05,0.00043888259887703285,0.0013037245607376013,0.00039005014801030136,-0.00011259971618660103,-0.0017689886360168217,0.00012284995269773447,0.0004200614547729131,0.0015747387132644675,0.00012238205337522512,2.5207851409914106e-05,0.0005739611434936454,0.00040631020355219594,2.487136840811921e-05,-0.002226146120071437,-0.0001940263481140514,0.0004223696136473887,0.0016388452949285502,0.0004961841087340879,-8.648700714108948e-05,-0.0023037125549316417,7.708753967283766e-05,-2.427456283568552e-05,0.00034275879669190545,7.972719192506084e-05,-1.4042946815479018e-05,0.00034395828247069105,6.009556579589237e-05,-2.7209475517264714e-05,0.00034375678348541605,0.0001416909828185764,3.559965133653753e-06,0.0005939394927024777,2.4599225997901097e-05,-6.611979961396175e-05,-0.00010970393910408188,6.197542190555794e-05,6.562628364562006e-05,0.0006065024604797326
723,9.521315168481079e-05,0.00018789750364467568,-0.23857232288742064,0.0,9.0346302032418e-05,5.453224849699678e-05,-0.000253771549224846,0.0001325913696289538,4.327059841155445e-05,-0.000340525331497199,3.905993270869601e-05,5.403670024872742e-05,-0.00031704967784881855,6.0655391693087424e-05,-3.0123863220210545e-05,1.8297711372378123e-05,2.5213127136103353e-06,3.455417251585491e-05,-0.0005102746568202976,-4.222891998295619e-05,-3.9387979507421456e-05,0.0010479390163421753,0.00017095355033874826,9.326450729368885e-05,-0.0005323476791382342,0.00021290625381464867,0.0002559214038848623,-0.00044838850021367005,-5.882439804072437e-05,-7.317366790771107e-05,-7.443588256839107e-05,0.0003098354911804657,0.00011958487892149705,-0.00047089683532719473,-3.81129722595297e-05,2.512956428529778e-05,-0.00011355770111087793,0.0001894512519836633,-8.405603408812024e-06,-0.0006701871109008328,0.00013538592910766756,5.328906440735248e-05,-0.000341109951972951,-0.00010131235885624257,-0.0002184240913390978,-8.830062866205246e-05,0.00016759593582149623,1.4789705276463394e-05,-0.0005857067756652734,-8.537967300414895e-05,-0.00021362171363831228,6.98478698724081e-06,-1.596095275879783e-05,0.00017502070236208311,0.0001481062129974342,-2.3380571365361202e-05,-8.373419570917306e-05,-0.00015397997817993142,-3.897186279244735e-06,0.004355331878662216,0.004071756861066818,0.00010371868133546291,-0.0004268387985228994,0.0004938882724761923,-7.3654632568587175e-06,0.0006521463775635006,0.00015148545742035835,0.00021545072937012577,9.956573486324949e-05,0.0003187100410461663,4.816851425171187e-05,0.0006833840942381819,6.51964511871328e-05,0.0001627725219726095,3.811297512054668e-05,-0.00033843627071381,0.0002243367233276672,0.00013966396331777098,0.00020866550064085887,-0.00020179096221928372,0.0006231164550780655,-0.0005976058871746057,0.000244329421997036,-2.1997718810951028e-05,-0.0003465517387390149,9.95508728027783e-05,-1.2088888168337864e-05,-0.0003730652303695625,9.981236648559655e-05,-8.369150161752215e-06,-0.0003724834823608525,8.90897560119619e-05,-2.0077820777897326e-05,-0.0003746489915847917,0.00013654029083254304,1.828015804292149e-05,-0.00038561776809692416,2.1718774795509432e-05,-7.77048368454103e-05,-0.0004792613934278475,8.421482086184984e-05,0.0001011347637176474,-0.00026228666734695594
724,-6.913460472700132e-05,-1.2906568297020582e-05,-0.3114109883995056,0.0,7.65468521117807e-05,5.2107135772694324e-05,-0.0018910697641372765,0.0001001460723877301,3.421008968354511e-05,-0.0019030501155853363,3.425700759884798e-05,8.872203826904013e-05,-0.0018400670213699344,4.470021057123574e-05,-2.7827398300150907e-05,0.0008595954227447467,-4.474840164192528e-06,-2.410696029664372e-05,0.0008421794492721596,-8.180160903925593e-05,-1.0211206436183673e-05,0.001878986276626582,0.0002231639480591019,1.6213727951075452e-05,0.003147723892211962,0.00027705056381222004,0.00015363027572629084,0.0014500110778808972,-9.35389442443535e-05,-2.902106666563542e-05,0.004003286170959575,0.0005110414848327194,0.00012806419181821127,0.0013061169166564968,-0.0002162067604064566,-5.988217163083176e-05,0.004041917343139634,0.00015676528549191104,5.013087081906509e-05,0.001063343681335427,0.00010407251739497081,4.680260944367465e-05,-0.0019017831449508749,-0.00027838393020629404,-0.00018525856399537188,0.0034559882736207026,0.00024718830108638734,6.009124946593225e-05,0.0013206043128967115,-0.00024626409530636995,-0.0001430048999786493,0.003746466255188041,-4.608608245804113e-06,7.134214782711368e-05,9.722189774512974e-05,-1.057054519637557e-06,-0.00013302119064328988,-9.802937455177102e-05,2.1556106567399702e-05,0.0038604277420044575,0.004185499269771575,0.00012956943893432937,-0.0002769232177735059,0.0002674118488311811,4.1596107482888556e-06,0.00014402351379394496,-0.0008970065040588282,0.00037085028457639613,4.4583129882758143e-05,-0.001219962144851705,2.191841125487315e-06,0.00020624656677248332,-0.0011461574821472198,0.0001284010124206203,3.48633165359602e-05,-0.001925761338233939,0.00044543040084843444,0.0001027302551268594,0.0006316412067413069,-5.914167785647795e-05,0.00015477935791019526,-0.0010528966983318344,0.00027875870895388566,0.00013242061614993084,0.0007819205179214472,7.883019256593737e-05,-1.2143510818490855e-05,0.0016543847627639718,7.64796485900332e-05,-1.3321689605716447e-05,0.0016576824846267768,6.521215820309845e-05,-1.998758029939096e-05,0.0016578045473098768,0.00011360290908812853,1.5503072738648482e-05,1.1420672607426186e-05,2.192405700707223e-06,-5.943042850495295e-05,0.0006140384404301636,6.392903137208972e-05,0.00013175852870941918,-0.0002965698633193986
725,-0.00041785153335570716,-0.0002019659420911847,0.45383678046607967,0.0,5.758493804930431e-05,5.93722276687747e-05,-0.0001931280155181847,6.56948051452888e-05,5.670127677917525e-05,-0.0002941237802505381,2.21590042115416e-06,0.00011724235439300457,-9.429085731510467e-06,2.2155490875253037e-05,-3.0346694946281616e-05,0.0008493166465759205,3.2211324691777676e-05,-0.00016562234497069506,0.0007233310708999602,-0.00011278958129878891,-6.062541389467713e-05,0.0004095967063904027,6.954098129274833e-05,2.30035171508991e-05,0.0006064385452270171,-0.00013892408752436136,4.9820859909066595e-05,-0.0004465736198425718,-0.00010632549667355384,0.0002017085132599017,-0.0005299703598022898,-7.790962219256237e-06,-0.00017132490539550904,-0.00040488295745844116,-0.00018053167724607633,0.0002745758152007949,-0.0006884059143066334,-0.0001065456733703174,-0.00017790452194216266,-0.000632704853057886,7.603484725948739e-05,5.7445706367481586e-05,-0.000294649514198303,-0.00022277130508419063,0.00019891769981383867,-0.0006345600128174755,-6.736441040033903e-05,-0.00013961468887330186,-0.0005517228584289713,-0.00021078978729249798,0.00013953913497927184,-0.00048485897064209915,-7.583255767773522e-06,5.093200683592425e-05,-6.513512158393825e-05,-1.6164190292378144e-05,-0.00015285991287228295,6.681584572792304e-05,8.563801956174011e-05,0.0015238004302977615,0.00041839968557357693,8.181670570373001e-05,3.7072372436552925e-05,-0.00044220391387939095,-7.581979370119285e-05,0.00023184131622322468,-0.001036163999557499,0.0003039310035705123,8.589435577399662e-05,0.0015294039001464976,-7.600474548341563e-05,0.00024356487274168614,-0.0013711122217178462,8.247999954225094e-05,3.876550388337563e-05,-0.0002997560920715292,0.0003785577468872203,0.00011955078124992191,0.0022735673179626326,-0.00013904801940922695,0.000270047035217269,-0.0012090657892704013,0.00017046561050415576,0.00013056911468511956,0.0027844666461944584,3.715155410766169e-05,1.2528432846076187e-05,0.000699227551460263,2.2579948425249796e-05,8.84829521180519e-06,0.0007001537637710553,9.414810180685684e-06,2.8597469329816327e-06,0.000699426460266106,7.137465286255473e-05,1.6187930107103288e-05,0.00018871034989356716,-7.892469406134417e-06,-3.105337905884298e-05,0.0007383399200439483,4.958646392827504e-05,0.0001186823368072576,0.0002736391735077004
726,0.0004135460333883432,0.00018875509053424902,0.09783335428428652,0.0,3.6596626281748534e-05,-0.00012616013526917103,0.0001873202505111582,5.592904281614963e-05,-4.360574150086283e-05,0.0002053449573516941,-1.3453639984173371e-05,-0.00018055822277068811,0.0002967759876251197,-1.5003894805909468e-05,-0.00023115982055665896,0.0014348513517379868,2.3220525741551867e-05,-0.0003213804473877202,0.00039067980985640904,-0.000294375411987291,-3.382028388976277e-05,0.003059296542167661,-4.2531244277943525e-05,-6.809370613097832e-05,0.0003317684364319007,-0.0001719734916687532,-0.00037912676429746606,0.009819642261505113,-0.00011294935607908396,1.172961807249795e-05,-0.0002066249847412216,0.00017405560684202737,-0.00022350017738342887,0.00989423752212526,-0.00019464297866822466,-3.7658023834208354e-05,-0.0004031242370605703,9.293624877892981e-06,-0.00021608699798586484,0.0076667928009033215,6.293648910526972e-05,-2.7201768875134702e-05,0.00020495351982116605,-0.0004853245201110745,-5.756952285773664e-06,-0.00032217578887938636,5.134161758424405e-05,-0.0002487691383361579,0.009490717319488473,-0.00032368616485600743,-7.798641777040372e-05,-0.0001314668273926234,-8.318580627442174e-06,-0.00015942100906374268,0.00012346764817237899,7.1868782043349455e-06,-0.00015283757781980878,-0.00011870966620445428,7.54597511291033e-05,0.0006605993270873967,-0.002053833949351311,3.828297615049436e-05,0.0001695758056641239,-0.0017016762303352362,-5.616518783568836e-05,0.0002124706268311627,-0.002021649947166443,0.0002912136001587129,7.307098388675826e-05,-6.839849853518265e-05,4.391529846192732e-05,0.00023585403442383246,-0.0022551042566299473,6.214322280884144e-05,-2.9584621429434854e-05,0.00020539480972289748,0.0003097979354858005,8.163757324219922e-05,0.0002110045680999706,5.39666748047285e-05,0.0002644397354125694,-0.0018436162714958182,0.0003299816055297722,0.00010025524139400943,0.0006743145551681567,2.577682495119582e-05,-0.00011529064941406819,0.0004734830074310248,1.918639373776898e-05,-0.00013675772094726146,0.00047165899372100806,4.320755004894039e-07,-0.00017149684143066835,0.0004723971719741704,6.861668777469188e-05,-2.2428306579586055e-05,0.0008524436461448681,-2.6073984146113283e-05,-0.00022676088142395412,0.00132324230136871,1.2055221557671914e-05,-0.00014079197311400726,0.0005419198646545442
727,0.0010477920298895549,-1.646533725426641e-05,-0.1714582476673126,0.0,-3.640020751949358e-05,-2.1094907760615955e-05,0.0010159052066803231,-1.5468109130889474e-05,-1.0211848258973033e-05,0.0010913999109268269,-2.298236846942636e-06,-2.465283393870976e-06,0.0008610081434249905,-2.5055007935037565e-06,-0.0002609865016937052,0.0010976929249763429,2.585256195070107e-05,-1.941525077819861e-05,0.0004083142971992443,-1.5740009307818603e-05,-0.00020858799552919693,0.0012434811019897407,0.0001637010574340736,-0.00037485106468199136,-0.0009749576492309453,0.0006241299171447778,0.0004762960662841875,0.0020795143928528104,-0.00017253338623046677,3.3908321380615725e-05,-0.0019554758834838815,0.0004978755531310775,7.743345451355355e-05,0.002188050140380815,-0.00030412754821773635,3.6755542755118054e-05,-0.0018258235549926116,0.00045855472564693134,0.0006881085300445289,0.0019957258377075737,-8.454936981205918e-06,-5.421003341665731e-06,0.0010932146339416582,-0.000579963741302536,0.00022181514072416864,-0.0017986313629150263,0.000598880275726299,-0.0012582410774231167,0.0020489546470642273,-0.0004222792854309265,0.0002616005373001218,-0.0019953852462768484,-2.6908176422146823e-05,-1.0928943634080923e-05,0.00022561330552101078,-1.1770963668833456e-05,3.927044296259119e-05,-0.00021622601108550743,8.389080047632724e-06,0.0006525157165526707,0.000730412580728531,3.7246383666977856e-05,0.00019571285247810266,-0.00046820299859046816,-1.0313884735158041e-05,0.0003760242843628969,0.0009631825132369876,0.00026464493942257583,0.0004268645095826251,0.0011533142585754552,0.00017723012161252605,0.000321032905578722,0.0009504437685012856,-7.909259796101686e-06,-1.6032239913948976e-05,0.001095528789520267,0.00019931105804438243,0.00041769458770746226,0.001152067392349243,2.4683738708453085e-05,0.0003428855133056352,0.0011498320774078336,0.0005225701255798798,0.0002943898391722932,0.002674341799736024,7.028656005880762e-06,-7.375511169432913e-05,0.0010917089195251473,2.912933349641378e-06,-0.0001513403730392382,0.0010909811029434224,-1.0011863708525581e-05,-0.00010840863990782545,0.001091168354988098,0.00011824386978154244,4.2122606277478214e-05,0.0012320635353326795,1.0328186035135634e-05,-0.00010375513648985812,0.000842396656513214,1.663691711428772e-05,-1.3381948471058447e-05,0.001064417401313772
728,0.0001783001314955312,8.600057583074694e-06,0.25746654539299013,0.0,7.50806426996764e-06,1.3717975616445166e-05,3.655661773682706e-05,7.306045532229355e-06,4.8421850204483086e-06,5.63497686386083e-05,1.8499706268326754e-05,4.262782382966068e-05,-6.386790370940809e-05,9.061972427371057e-05,-0.00019778120803831678,-2.8225594711300817e-05,5.861410140972634e-06,4.649270057677235e-05,0.000263592668533319,7.445586776733126e-05,2.3096714019787967e-05,-5.967395401001996e-05,-0.00020431797981262934,0.0004100325870514121,0.0003827962265015028,0.0005609034500122512,0.0006704252319336135,-0.000497744857788085,-3.5735879898080025e-05,-0.0002983156681060639,-0.00022455539703369887,0.0006126054267883152,0.00014841469764709236,-0.0006483823852538873,-5.2765548706035226e-05,-0.0002482836189270088,-0.00035327373504645543,0.0005412658309936758,0.0005920194644927768,-0.00042437949752804904,7.88059234646532e-07,2.0938949585047606e-06,5.748330211638453e-05,-0.00033151355361937807,-0.00016206507587432362,-0.000437874565124563,0.000653704769134511,-0.0007317748050689743,-0.00039178959274288605,-0.000266790210723844,-0.00014653463363648034,-0.0003019043350218631,2.4244766235304027e-05,-3.767933654785782e-05,0.00011725347514152801,1.4298887252794934e-05,3.6415767669661925e-05,-0.00011135618143081477,8.15062332149008e-06,6.733848571771617e-05,0.0017139078138351457,5.8108310699467314e-05,0.0002697357940673051,0.0004323347498893723,7.864814758340444e-06,4.692955017082667e-05,0.0003369514188766576,0.00020808226776125593,0.00040786800384529087,-0.002391601060867332,0.0001073185234069518,2.5087394714295996e-05,0.0002350893869400017,-5.363700866678478e-06,-1.522632026673687e-05,5.849649143219171e-05,0.00012687358474727795,0.0003821144104003693,-0.0028058671798705803,5.3594146728563885e-05,0.00010655685424798556,0.0003582471105575552,0.00044044694137568285,9.822269439707654e-05,-0.003253449749183651,3.856935501100889e-05,-3.3236115455637094e-05,3.3646293640110514e-05,2.2375164032029105e-05,-8.476000881194046e-05,3.4764598846437345e-05,1.7934898376426034e-05,-5.689904975891835e-05,3.8329246520973914e-05,0.0001070368499755947,2.853937721253308e-05,0.0001868264852046969,2.9799194335988766e-06,-6.250738811491852e-05,-0.00014752667083740845,4.4415252685503503e-05,8.00927162170062e-06,5.1981726646416204e-05
